"product_id","line_item_id","quantity","transaction_id","product_name","price","line_total"
188,2,1,432,"Pacifier",6.99,6.99
82,3,5,432,"Novel",6.5,32.5
155,4,2,432,"Eggs",18.99,37.98
78,5,2,432,"Novel",25.5,51
102,1,3,433,"Camping Tent",146.5,439.5
153,1,3,434,"Jump Starter",26.79,80.37
113,2,1,434,"Ring",142,142
148,3,3,434,"Car Battery",86,258
176,1,2,435,"Dog Food",31,62
16,2,1,435,"Camera",244.99,244.99
76,3,1,435,"Novel",29.5,29.5
182,1,1,436,"Leash",35,35
100,2,2,436,"Soccer Ball",102,204
36,3,2,436,"Chair",26.5,53
151,4,1,436,"Jump Starter",28.99,28.99
9,1,1,437,"Shoes",26.5,26.5
158,1,5,438,"Chicken",4,20
35,2,2,438,"Coffee Table",227.79,455.58
102,1,1,439,"Camping Tent",146.5,146.5
167,2,1,439,"Cheese",8,8
192,1,3,440,"Baby Bottle",7,21
80,2,2,440,"Poetry Book",15.79,31.58
100,3,2,440,"Soccer Ball",102,204
81,4,1,440,"Poetry Book",25,25
44,5,3,440,"Fridge",136,408
34,1,4,441,"Desk",219.5,878
109,2,4,441,"Camping Tent",158.79,635.16
76,3,1,441,"Novel",29.5,29.5
71,1,2,442,"Biography",16.5,33
93,2,2,442,"Hair Gel",17.99,35.98
37,1,3,443,"Bookshelf",143.5,430.5
195,2,5,443,"Baby Stroller",6,30
128,3,1,443,"Boots",56.99,56.99
189,4,1,443,"Diapers",6.79,6.79
105,5,3,443,"Tennis Racket",68.79,206.37
155,1,1,444,"Eggs",18.99,18.99
154,2,1,444,"Car Seat",76.5,76.5
49,3,1,444,"Dishwasher",89.79,89.79
48,4,2,444,"Bowl",133.5,267
56,1,1,445,"Vacuum Cleaner",137.5,137.5
108,2,2,445,"Tennis Racket",184.79,369.58
103,3,1,445,"Football",163.79,163.79
114,1,1,446,"Watch",150.99,150.99
27,2,1,446,"TV",96.79,96.79
40,1,1,447,"Coffee Table",53.5,53.5
169,2,1,447,"Pet Toys",25,25
111,1,1,448,"Sleeping Bag",46.79,46.79
25,2,3,448,"TV",128.79,386.37
147,3,4,448,"Engine Oil",84.5,338
81,4,4,448,"Poetry Book",25,100
92,1,1,449,"Moisturizer",47.79,47.79
180,2,2,449,"Pet Toys",38.99,77.98
64,3,3,449,"Puzzle",41,123
67,4,3,449,"Doll",36.99,110.97
141,5,3,449,"Car Battery",80,240
199,1,1,450,"Extension Cord",15,15
76,2,1,450,"Novel",29.5,29.5
192,3,1,450,"Baby Bottle",7,7
117,4,3,450,"Ring",99,297
65,5,1,450,"Puzzle",33.5,33.5
75,1,5,451,"Cookbook",12,60
24,2,1,451,"Smartphone",85,85
27,3,5,451,"TV",96.79,483.95
44,4,1,451,"Fridge",136,136
178,5,2,451,"Collar",9.99,19.98
11,1,2,452,"Jeans",98,196
80,1,3,453,"Poetry Book",15.79,47.37
176,2,6,453,"Dog Food",31,186
99,1,1,454,"Bicycle",145.79,145.79
58,1,3,455,"Action Figure",47,141
124,2,2,455,"Pendant",94.79,189.58
37,1,1,456,"Bookshelf",143.5,143.5
193,1,3,457,"Baby Wipes",5.5,16.5
184,2,3,457,"Pacifier",4.99,14.97
86,3,2,457,"Perfume",34,68
102,4,2,457,"Camping Tent",146.5,293
136,1,6,458,"Sneakers",120.5,723
83,2,2,458,"Children's Book",22.99,45.98
84,3,4,458,"Cookbook",21.99,87.96
21,4,1,458,"Speaker",190,190
177,5,2,458,"Pet Toys",48,96
82,1,1,459,"Novel",6.5,6.5
167,2,1,459,"Cheese",8,8
121,3,4,459,"Charm Bracelet",83.99,335.96
95,4,5,459,"Conditioner",34.99,174.95
46,1,2,460,"Bowl",25.5,51
173,2,4,460,"Pet Food Bowl",17.79,71.16
73,3,2,460,"Magazine",20.79,41.58
182,1,1,461,"Leash",35,35
46,1,1,462,"Bowl",25.5,25.5
32,2,2,462,"Desk",206.5,413
7,1,1,463,"Scarf",52.5,52.5
180,2,1,463,"Pet Toys",38.99,38.99
170,3,1,463,"Cat Litter",21.99,21.99
139,4,2,463,"Slippers",149,298
132,5,1,463,"Running Shoes",117.5,117.5
60,1,1,464,"Toy Car",22.79,22.79
86,2,3,464,"Perfume",34,102
138,3,1,464,"Slippers",85.5,85.5
131,1,3,465,"Slippers",138,414
126,2,1,465,"Ankle Bracelet",18.79,18.79
107,1,2,466,"Camping Tent",164.5,329
66,2,4,466,"Building Blocks",32.79,131.16
38,3,1,466,"Wardrobe",173.99,173.99
126,4,1,466,"Ankle Bracelet",18.79,18.79
173,5,1,466,"Pet Food Bowl",17.79,17.79
65,1,3,467,"Puzzle",33.5,100.5
58,2,2,467,"Action Figure",47,94
30,3,3,467,"Coffee Table",225.5,676.5
87,4,3,467,"Nail Polish",5,15
176,5,1,467,"Dog Food",31,31
126,1,1,468,"Ankle Bracelet",18.79,18.79
47,2,1,468,"Toaster",105.5,105.5
156,1,4,469,"Banana",20.79,83.16
12,2,2,469,"Dress",57.99,115.98
126,3,1,469,"Ankle Bracelet",18.79,18.79
159,4,3,469,"Milk",17.5,52.5
94,5,3,469,"Conditioner",37,111
72,1,1,470,"Sci-Fi Book",27.79,27.79
60,2,1,470,"Toy Car",22.79,22.79
109,3,1,470,"Camping Tent",158.79,158.79
11,1,1,471,"Jeans",98,98
165,2,2,471,"Butter",8.99,17.98
183,3,1,471,"Pacifier",5.99,5.99
145,4,1,471,"Engine Oil",22.79,22.79
89,1,3,472,"Perfume",19.5,58.5
128,1,1,473,"Boots",56.99,56.99
117,2,3,473,"Ring",99,297
137,3,3,473,"Dress Shoes",56,168
32,1,1,474,"Desk",206.5,206.5
109,2,1,474,"Camping Tent",158.79,158.79
34,1,1,475,"Desk",219.5,219.5
133,2,3,475,"Sandals",107,321
95,3,4,475,"Conditioner",34.99,139.96
170,4,2,475,"Cat Litter",21.99,43.98
152,1,1,476,"Jump Starter",44.79,44.79
196,2,1,476,"Pacifier",10.79,10.79
33,3,3,476,"Armchair",208.5,625.5
158,4,2,476,"Chicken",4,8
26,5,3,476,"Mouse",381,1143
175,1,2,477,"Dog Food",27.99,55.98
164,2,2,477,"Bread",18.99,37.98
161,3,1,477,"Eggs",9.79,9.79
187,4,2,477,"Baby Clothes",5.5,11
51,1,3,478,"Vacuum Cleaner",29.79,89.37
166,2,1,478,"Banana",15.5,15.5
121,3,1,478,"Charm Bracelet",83.99,83.99
34,4,1,478,"Desk",219.5,219.5
95,5,1,478,"Conditioner",34.99,34.99
76,1,1,479,"Novel",29.5,29.5
186,1,2,480,"Baby Lotion",9.99,19.98
92,2,1,480,"Moisturizer",47.79,47.79
120,3,1,480,"Charm Bracelet",48.79,48.79
87,4,2,480,"Nail Polish",5,10
67,5,1,480,"Doll",36.99,36.99
9,1,2,481,"Shoes",26.5,53
94,2,2,481,"Conditioner",37,74
157,1,2,482,"Butter",13,26
105,2,3,482,"Tennis Racket",68.79,206.37
95,3,6,482,"Conditioner",34.99,209.94
154,4,2,482,"Car Seat",76.5,153
178,1,4,483,"Collar",9.99,39.96
111,2,2,483,"Sleeping Bag",46.79,93.58
118,3,1,483,"Ankle Bracelet",154.5,154.5
47,4,1,483,"Toaster",105.5,105.5
108,5,2,483,"Tennis Racket",184.79,369.58
161,1,1,484,"Eggs",9.79,9.79
15,2,1,484,"Speaker",104,104
138,1,1,485,"Slippers",85.5,85.5
135,2,2,485,"Sneakers",48.5,97
81,1,1,486,"Poetry Book",25,25
116,2,2,486,"Cufflinks",90,180
84,3,1,486,"Cookbook",21.99,21.99
73,1,4,487,"Magazine",20.79,83.16
181,2,4,487,"Pet Toys",49,196
171,3,1,487,"Dog Food",30,30
68,4,1,487,"Lego Set",25.5,25.5
52,1,2,488,"Microwave",45,90
37,2,1,488,"Bookshelf",143.5,143.5
18,3,2,488,"Camera",415.5,831
153,4,3,488,"Jump Starter",26.79,80.37
23,1,2,489,"Speaker",456.99,913.98
37,1,2,490,"Bookshelf",143.5,287
114,2,3,490,"Watch",150.99,452.97
138,3,6,490,"Slippers",85.5,513
1,4,2,490,"Skirt",47.79,95.58
12,5,5,490,"Dress",57.99,289.95
192,1,2,491,"Baby Bottle",7,14
80,1,3,492,"Poetry Book",15.79,47.37
197,1,2,493,"Drill",53,106
14,2,1,493,"Dress",79,79
87,1,1,494,"Nail Polish",5,5
157,2,3,494,"Butter",13,39
47,1,1,495,"Toaster",105.5,105.5
184,2,1,495,"Pacifier",4.99,4.99
156,3,4,495,"Banana",20.79,83.16
157,4,1,495,"Butter",13,13
65,1,2,496,"Puzzle",33.5,67
138,2,1,496,"Slippers",85.5,85.5
146,3,1,496,"Car Wax",63.5,63.5
117,4,3,496,"Ring",99,297
193,1,3,497,"Baby Wipes",5.5,16.5
30,1,2,498,"Coffee Table",225.5,451
107,2,2,498,"Camping Tent",164.5,329
139,3,2,498,"Slippers",149,298
53,1,3,499,"Vacuum Cleaner",117.79,353.37
173,2,3,499,"Pet Food Bowl",17.79,53.37
179,3,2,499,"Leash",24.79,49.58
16,4,3,499,"Camera",244.99,734.97
76,1,3,500,"Novel",29.5,88.5
71,2,5,500,"Biography",16.5,82.5
99,3,3,500,"Bicycle",145.79,437.37
12,4,1,500,"Dress",57.99,57.99
102,1,4,501,"Camping Tent",146.5,586
16,1,1,502,"Camera",244.99,244.99
81,2,1,502,"Poetry Book",25,25
4,3,2,502,"Jacket",82.99,165.98
194,4,2,502,"Baby Monitor",10.5,21
167,5,3,502,"Cheese",8,24
140,1,1,503,"Heels",129,129
66,1,3,504,"Building Blocks",32.79,98.37
165,2,2,504,"Butter",8.99,17.98
149,3,2,504,"Headlights",88,176
8,1,3,505,"Shorts",11.99,35.97
99,2,2,505,"Bicycle",145.79,291.58
99,1,2,506,"Bicycle",145.79,291.58
91,2,2,506,"Perfume",27.79,55.58
66,3,1,506,"Building Blocks",32.79,32.79
8,4,1,506,"Shorts",11.99,11.99
130,1,4,507,"Sneakers",79,316
74,2,3,507,"Biography",24.5,73.5
70,3,1,507,"Building Blocks",39.99,39.99
74,4,1,507,"Biography",24.5,24.5
33,1,1,508,"Armchair",208.5,208.5
195,2,1,508,"Baby Stroller",6,6
27,1,2,509,"TV",96.79,193.58
2,2,2,509,"Scarf",12.79,25.58
172,3,1,509,"Cat Litter",22,22
68,4,1,509,"Lego Set",25.5,25.5
101,1,2,510,"Soccer Ball",194.79,389.58
99,2,1,510,"Bicycle",145.79,145.79
150,3,1,510,"Car Seat",49.79,49.79
35,4,5,510,"Coffee Table",227.79,1138.95
7,5,1,510,"Scarf",52.5,52.5
118,1,2,511,"Ankle Bracelet",154.5,309
34,2,1,511,"Desk",219.5,219.5
67,1,1,512,"Doll",36.99,36.99
116,2,1,512,"Cufflinks",90,90
115,3,4,512,"Ankle Bracelet",136.79,547.16
98,1,2,513,"Moisturizer",6.5,13
152,2,2,513,"Jump Starter",44.79,89.58
9,3,3,513,"Shoes",26.5,79.5
43,1,2,514,"Fridge",130.79,261.58
129,2,2,514,"Loafers",24.99,49.98
28,1,1,515,"Laptop",181.5,181.5
105,2,2,515,"Tennis Racket",68.79,137.58
26,3,3,515,"Mouse",381,1143
117,4,2,515,"Ring",99,198
99,1,2,516,"Bicycle",145.79,291.58
192,2,2,516,"Baby Bottle",7,14
28,3,1,516,"Laptop",181.5,181.5
84,4,3,516,"Cookbook",21.99,65.97
180,1,1,517,"Pet Toys",38.99,38.99
60,2,2,517,"Toy Car",22.79,45.58
109,3,1,517,"Camping Tent",158.79,158.79
113,4,3,517,"Ring",142,426
166,5,1,517,"Banana",15.5,15.5
179,1,2,518,"Leash",24.79,49.58
118,1,2,519,"Ankle Bracelet",154.5,309
112,2,1,519,"Football",156,156
125,3,1,519,"Cufflinks",16.5,16.5
124,1,3,520,"Pendant",94.79,284.37
131,2,1,520,"Slippers",138,138
187,3,3,520,"Baby Clothes",5.5,16.5
122,4,3,520,"Ring",27,81
82,1,2,521,"Novel",6.5,13
115,2,2,521,"Ankle Bracelet",136.79,273.58
52,1,2,522,"Microwave",45,90
157,2,1,522,"Butter",13,13
98,1,1,523,"Moisturizer",6.5,6.5
33,2,2,523,"Armchair",208.5,417
43,3,2,523,"Fridge",130.79,261.58
142,4,1,523,"Engine Oil",22,22
21,5,1,523,"Speaker",190,190
145,1,1,524,"Engine Oil",22.79,22.79
87,2,1,524,"Nail Polish",5,5
104,1,2,525,"Bicycle",183.5,367
183,2,2,525,"Pacifier",5.99,11.98
35,3,2,525,"Coffee Table",227.79,455.58
184,1,3,526,"Pacifier",4.99,14.97
178,1,1,527,"Collar",9.99,9.99
199,2,2,527,"Extension Cord",15,30
76,3,3,527,"Novel",29.5,88.5
70,4,1,527,"Building Blocks",39.99,39.99
156,5,2,527,"Banana",20.79,41.58
181,1,1,528,"Pet Toys",49,49
59,2,2,528,"Puzzle",7.99,15.98
112,3,2,528,"Football",156,312
135,1,3,529,"Sneakers",48.5,145.5
113,2,1,529,"Ring",142,142
34,3,2,529,"Desk",219.5,439
151,4,1,529,"Jump Starter",28.99,28.99
61,5,1,529,"Lego Set",29.5,29.5
74,1,2,530,"Biography",24.5,49
88,1,4,531,"Shaving Kit",39.99,159.96
12,1,1,532,"Dress",57.99,57.99
63,2,2,532,"Puzzle",10.5,21
135,1,2,533,"Sneakers",48.5,97
178,2,2,533,"Collar",9.99,19.98
166,1,1,534,"Banana",15.5,15.5
33,2,3,534,"Armchair",208.5,625.5
47,1,3,535,"Toaster",105.5,316.5
138,2,1,535,"Slippers",85.5,85.5
18,3,1,535,"Camera",415.5,415.5
142,4,2,535,"Engine Oil",22,44
186,5,2,535,"Baby Lotion",9.99,19.98
117,1,4,536,"Ring",99,396
136,2,1,536,"Sneakers",120.5,120.5
45,3,1,536,"Air Fryer",120.99,120.99
65,4,2,536,"Puzzle",33.5,67
101,5,1,536,"Soccer Ball",194.79,194.79
149,1,2,537,"Headlights",88,176
53,1,1,538,"Vacuum Cleaner",117.79,117.79
162,2,1,538,"Eggs",2.5,2.5
166,3,2,538,"Banana",15.5,31
37,4,6,538,"Bookshelf",143.5,861
81,1,1,539,"Poetry Book",25,25
166,2,2,539,"Banana",15.5,31
168,3,1,539,"Apple",16.5,16.5
153,1,3,540,"Jump Starter",26.79,80.37
3,2,1,540,"Shorts",25.99,25.99
9,1,3,541,"Shoes",26.5,79.5
123,2,3,541,"Earrings",41.99,125.97
25,3,3,541,"TV",128.79,386.37
10,4,2,541,"T-shirt",68.79,137.58
7,1,3,542,"Scarf",52.5,157.5
49,2,3,542,"Dishwasher",89.79,269.37
87,3,1,542,"Nail Polish",5,5
87,1,5,543,"Nail Polish",5,25
53,2,1,543,"Vacuum Cleaner",117.79,117.79
85,3,3,543,"Toothpaste",5.5,16.5
164,4,2,543,"Bread",18.99,37.98
165,1,2,544,"Butter",8.99,17.98
148,2,1,544,"Car Battery",86,86
80,1,3,545,"Poetry Book",15.79,47.37
159,2,4,545,"Milk",17.5,70
36,1,2,546,"Chair",26.5,53
60,1,1,547,"Toy Car",22.79,22.79
169,2,1,547,"Pet Toys",25,25
51,3,1,547,"Vacuum Cleaner",29.79,29.79
63,1,5,548,"Puzzle",10.5,52.5
36,2,1,548,"Chair",26.5,26.5
172,3,2,548,"Cat Litter",22,44
34,1,2,549,"Desk",219.5,439
167,2,2,549,"Cheese",8,16
134,3,3,549,"Heels",135,405
190,1,2,550,"Pacifier",8.79,17.58
180,2,3,550,"Pet Toys",38.99,116.97
164,3,1,550,"Bread",18.99,18.99
31,4,1,550,"Dresser",208.5,208.5
145,5,2,550,"Engine Oil",22.79,45.58
169,1,1,551,"Pet Toys",25,25
142,2,2,551,"Engine Oil",22,44
178,3,1,551,"Collar",9.99,9.99
132,4,1,551,"Running Shoes",117.5,117.5
113,1,3,552,"Ring",142,426
153,1,5,553,"Jump Starter",26.79,133.95
55,2,2,553,"Cookware",93.99,187.98
147,3,1,553,"Engine Oil",84.5,84.5
8,4,1,553,"Shorts",11.99,11.99
123,5,4,553,"Earrings",41.99,167.96
147,1,5,554,"Engine Oil",84.5,422.5
75,2,6,554,"Cookbook",12,72
123,1,5,555,"Earrings",41.99,209.95
77,2,2,555,"Novel",17,34
75,3,6,555,"Cookbook",12,72
125,1,2,556,"Cufflinks",16.5,33
181,2,3,556,"Pet Toys",49,147
5,1,1,557,"Scarf",83.5,83.5
51,2,1,557,"Vacuum Cleaner",29.79,29.79
56,3,2,557,"Vacuum Cleaner",137.5,275
139,4,1,557,"Slippers",149,149
158,1,1,558,"Chicken",4,4
159,2,3,558,"Milk",17.5,52.5
45,3,1,558,"Air Fryer",120.99,120.99
79,1,3,559,"Magazine",16.99,50.97
185,2,1,559,"Baby Clothes",7.5,7.5
11,3,1,559,"Jeans",98,98
197,4,2,559,"Drill",53,106
189,1,1,560,"Diapers",6.79,6.79
151,1,1,561,"Jump Starter",28.99,28.99
52,2,4,561,"Microwave",45,180
179,3,4,561,"Leash",24.79,99.16
200,1,2,562,"Tool Set",51,102
133,2,5,562,"Sandals",107,535
30,3,1,562,"Coffee Table",225.5,225.5
145,4,1,562,"Engine Oil",22.79,22.79
137,1,2,563,"Dress Shoes",56,112
76,2,4,563,"Novel",29.5,118
72,3,7,563,"Sci-Fi Book",27.79,194.53
17,1,1,564,"Tablet",457.5,457.5
7,2,1,564,"Scarf",52.5,52.5
134,3,2,564,"Heels",135,270
10,4,1,564,"T-shirt",68.79,68.79
194,5,1,564,"Baby Monitor",10.5,10.5
74,1,1,565,"Biography",24.5,24.5
181,2,5,565,"Pet Toys",49,245
49,3,1,565,"Dishwasher",89.79,89.79
106,1,2,566,"Tennis Racket",142.5,285
86,1,1,567,"Perfume",34,34
173,1,4,568,"Pet Food Bowl",17.79,71.16
60,2,3,568,"Toy Car",22.79,68.37
136,3,4,568,"Sneakers",120.5,482
21,4,1,568,"Speaker",190,190
3,5,1,568,"Shorts",25.99,25.99
78,1,2,569,"Novel",25.5,51
124,2,1,569,"Pendant",94.79,94.79
180,1,1,570,"Pet Toys",38.99,38.99
67,2,1,570,"Doll",36.99,36.99
178,3,4,570,"Collar",9.99,39.96
75,1,3,571,"Cookbook",12,36
116,2,3,571,"Cufflinks",90,270
98,3,1,571,"Moisturizer",6.5,6.5
149,4,1,571,"Headlights",88,88
46,5,1,571,"Bowl",25.5,25.5
198,1,1,572,"Paintbrush",76.79,76.79
170,2,2,572,"Cat Litter",21.99,43.98
119,3,1,572,"Watch",118.5,118.5
104,1,4,573,"Bicycle",183.5,734
194,1,5,574,"Baby Monitor",10.5,52.5
152,1,2,575,"Jump Starter",44.79,89.58
5,2,3,575,"Scarf",83.5,250.5
86,3,3,575,"Perfume",34,102
30,4,4,575,"Coffee Table",225.5,902
87,5,1,575,"Nail Polish",5,5
40,1,2,576,"Coffee Table",53.5,107
156,2,1,576,"Banana",20.79,20.79
119,3,4,576,"Watch",118.5,474
198,1,1,577,"Paintbrush",76.79,76.79
7,2,1,577,"Scarf",52.5,52.5
30,3,1,577,"Coffee Table",225.5,225.5
139,4,2,577,"Slippers",149,298
23,5,4,577,"Speaker",456.99,1827.96
174,1,1,578,"Cat Litter",22.79,22.79
174,2,1,578,"Cat Litter",22.79,22.79
116,1,2,579,"Cufflinks",90,180
35,1,1,580,"Coffee Table",227.79,227.79
15,2,2,580,"Speaker",104,208
132,3,1,580,"Running Shoes",117.5,117.5
4,4,1,580,"Jacket",82.99,82.99
27,1,1,581,"TV",96.79,96.79
23,2,4,581,"Speaker",456.99,1827.96
74,1,4,582,"Biography",24.5,98
17,2,1,582,"Tablet",457.5,457.5
97,3,5,582,"Toothpaste",6,30
36,4,1,582,"Chair",26.5,26.5
40,1,4,583,"Coffee Table",53.5,214
127,2,2,583,"Sandals",133,266
187,3,2,583,"Baby Clothes",5.5,11
30,1,2,584,"Coffee Table",225.5,451
72,2,1,584,"Sci-Fi Book",27.79,27.79
168,3,1,584,"Apple",16.5,16.5
155,4,1,584,"Eggs",18.99,18.99
13,5,4,584,"Jeans",88.99,355.96
183,1,1,585,"Pacifier",5.99,5.99
1,2,1,585,"Skirt",47.79,47.79
180,1,2,586,"Pet Toys",38.99,77.98
193,1,4,587,"Baby Wipes",5.5,22
54,2,1,587,"Dishwasher",56.99,56.99
39,1,1,588,"Dresser",235,235
115,1,4,589,"Ankle Bracelet",136.79,547.16
145,2,2,589,"Engine Oil",22.79,45.58
171,3,1,589,"Dog Food",30,30
131,1,2,590,"Slippers",138,276
190,2,5,590,"Pacifier",8.79,43.95
111,1,2,591,"Sleeping Bag",46.79,93.58
31,2,1,591,"Dresser",208.5,208.5
85,3,1,591,"Toothpaste",5.5,5.5
104,4,3,591,"Bicycle",183.5,550.5
35,1,1,592,"Coffee Table",227.79,227.79
66,1,2,593,"Building Blocks",32.79,65.58
4,2,5,593,"Jacket",82.99,414.95
150,3,4,593,"Car Seat",49.79,199.16
156,1,3,594,"Banana",20.79,62.37
153,2,1,594,"Jump Starter",26.79,26.79
171,3,3,594,"Dog Food",30,90
101,1,3,595,"Soccer Ball",194.79,584.37
95,2,2,595,"Conditioner",34.99,69.98
104,3,2,595,"Bicycle",183.5,367
84,1,1,596,"Cookbook",21.99,21.99
30,2,4,596,"Coffee Table",225.5,902
191,3,4,596,"Baby Clothes",9,36
66,1,1,597,"Building Blocks",32.79,32.79
33,1,3,598,"Armchair",208.5,625.5
189,2,1,598,"Diapers",6.79,6.79
200,3,1,598,"Tool Set",51,51
183,1,3,599,"Pacifier",5.99,17.97
108,2,3,599,"Tennis Racket",184.79,554.37
120,3,2,599,"Charm Bracelet",48.79,97.58
109,4,2,599,"Camping Tent",158.79,317.58
124,5,3,599,"Pendant",94.79,284.37
143,1,1,600,"Car Seat",29.99,29.99
125,2,1,600,"Cufflinks",16.5,16.5
10,3,1,600,"T-shirt",68.79,68.79
166,1,3,601,"Banana",15.5,46.5
62,2,3,601,"Building Blocks",38.99,116.97
187,1,1,602,"Baby Clothes",5.5,5.5
169,2,3,602,"Pet Toys",25,75
36,3,1,602,"Chair",26.5,26.5
89,1,1,603,"Perfume",19.5,19.5
124,1,1,604,"Pendant",94.79,94.79
169,2,1,604,"Pet Toys",25,25
86,3,1,604,"Perfume",34,34
118,1,1,605,"Ankle Bracelet",154.5,154.5
105,1,3,606,"Tennis Racket",68.79,206.37
15,1,2,607,"Speaker",104,208
39,2,1,607,"Dresser",235,235
5,3,1,607,"Scarf",83.5,83.5
145,4,1,607,"Engine Oil",22.79,22.79
135,1,2,608,"Sneakers",48.5,97
36,2,2,608,"Chair",26.5,53
49,3,3,608,"Dishwasher",89.79,269.37
88,4,2,608,"Shaving Kit",39.99,79.98
44,5,1,608,"Fridge",136,136
186,1,1,609,"Baby Lotion",9.99,9.99
82,2,2,609,"Novel",6.5,13
31,3,1,609,"Dresser",208.5,208.5
9,4,1,609,"Shoes",26.5,26.5
162,5,1,609,"Eggs",2.5,2.5
126,1,1,610,"Ankle Bracelet",18.79,18.79
186,2,3,610,"Baby Lotion",9.99,29.97
199,3,1,610,"Extension Cord",15,15
172,1,4,611,"Cat Litter",22,88
139,2,2,611,"Slippers",149,298
68,3,1,611,"Lego Set",25.5,25.5
150,1,4,612,"Car Seat",49.79,199.16
114,2,2,612,"Watch",150.99,301.98
143,3,1,612,"Car Seat",29.99,29.99
64,4,3,612,"Puzzle",41,123
91,5,3,612,"Perfume",27.79,83.37
148,1,1,613,"Car Battery",86,86
74,2,6,613,"Biography",24.5,147
67,3,2,613,"Doll",36.99,73.98
96,1,1,614,"Shaving Kit",10.99,10.99
9,2,2,614,"Shoes",26.5,53
126,1,1,615,"Ankle Bracelet",18.79,18.79
44,2,3,615,"Fridge",136,408
170,3,4,615,"Cat Litter",21.99,87.96
38,1,2,616,"Wardrobe",173.99,347.98
197,2,5,616,"Drill",53,265
60,1,2,617,"Toy Car",22.79,45.58
131,1,1,618,"Slippers",138,138
145,1,3,619,"Engine Oil",22.79,68.37
118,1,1,620,"Ankle Bracelet",154.5,154.5
158,2,1,620,"Chicken",4,4
22,1,1,621,"Camera",92,92
106,2,2,621,"Tennis Racket",142.5,285
147,3,1,621,"Engine Oil",84.5,84.5
109,1,1,622,"Camping Tent",158.79,158.79
90,2,1,622,"Lip Balm",16.99,16.99
6,1,1,623,"Sweater",98.5,98.5
10,2,3,623,"T-shirt",68.79,206.37
17,3,2,623,"Tablet",457.5,915
171,1,1,624,"Dog Food",30,30
200,2,1,624,"Tool Set",51,51
114,3,1,624,"Watch",150.99,150.99
14,4,2,624,"Dress",79,158
143,1,3,625,"Car Seat",29.99,89.97
140,2,1,625,"Heels",129,129
30,3,2,625,"Coffee Table",225.5,451
157,4,2,625,"Butter",13,26
118,5,4,625,"Ankle Bracelet",154.5,618
34,1,1,626,"Desk",219.5,219.5
45,1,4,627,"Air Fryer",120.99,483.96
74,2,4,627,"Biography",24.5,98
131,3,1,627,"Slippers",138,138
116,4,3,627,"Cufflinks",90,270
53,1,2,628,"Vacuum Cleaner",117.79,235.58
72,1,2,629,"Sci-Fi Book",27.79,55.58
35,2,2,629,"Coffee Table",227.79,455.58
62,1,3,630,"Building Blocks",38.99,116.97
62,2,1,630,"Building Blocks",38.99,38.99
88,1,2,631,"Shaving Kit",39.99,79.98
153,2,3,631,"Jump Starter",26.79,80.37
67,1,2,632,"Doll",36.99,73.98
117,2,1,632,"Ring",99,99
185,3,1,632,"Baby Clothes",7.5,7.5
134,4,2,632,"Heels",135,270
112,1,3,633,"Football",156,468
33,2,1,633,"Armchair",208.5,208.5
23,3,1,633,"Speaker",456.99,456.99
181,1,1,634,"Pet Toys",49,49
103,2,1,634,"Football",163.79,163.79
182,1,1,635,"Leash",35,35
49,1,2,636,"Dishwasher",89.79,179.58
146,2,2,636,"Car Wax",63.5,127
183,3,2,636,"Pacifier",5.99,11.98
137,4,1,636,"Dress Shoes",56,56
104,1,1,637,"Bicycle",183.5,183.5
113,2,2,637,"Ring",142,284
96,3,3,637,"Shaving Kit",10.99,32.97
167,4,3,637,"Cheese",8,24
14,1,1,638,"Dress",79,79
12,1,1,639,"Dress",57.99,57.99
81,1,4,640,"Poetry Book",25,100
170,2,2,640,"Cat Litter",21.99,43.98
75,1,2,641,"Cookbook",12,24
135,1,1,642,"Sneakers",48.5,48.5
184,2,1,642,"Pacifier",4.99,4.99
119,3,3,642,"Watch",118.5,355.5
76,4,1,642,"Novel",29.5,29.5
78,5,3,642,"Novel",25.5,76.5
177,1,1,643,"Pet Toys",48,48
181,2,2,643,"Pet Toys",49,98
28,3,2,643,"Laptop",181.5,363
108,1,2,644,"Tennis Racket",184.79,369.58
41,2,1,644,"Dresser",106.79,106.79
158,3,3,644,"Chicken",4,12
20,4,2,644,"TV",358.99,717.98
97,1,3,645,"Toothpaste",6,18
108,1,1,646,"Tennis Racket",184.79,184.79
94,2,1,646,"Conditioner",37,37
157,1,1,647,"Butter",13,13
150,1,1,648,"Car Seat",49.79,49.79
55,2,1,648,"Cookware",93.99,93.99
126,3,3,648,"Ankle Bracelet",18.79,56.37
71,1,1,649,"Biography",16.5,16.5
113,2,3,649,"Ring",142,426
197,3,2,649,"Drill",53,106
109,1,1,650,"Camping Tent",158.79,158.79
29,2,3,650,"Desk",53.99,161.97
100,1,3,651,"Soccer Ball",102,306
125,2,1,651,"Cufflinks",16.5,16.5
150,3,3,651,"Car Seat",49.79,149.37
132,1,3,652,"Running Shoes",117.5,352.5
95,2,2,652,"Conditioner",34.99,69.98
124,3,2,652,"Pendant",94.79,189.58
74,1,2,653,"Biography",24.5,49
21,2,1,653,"Speaker",190,190
76,3,1,653,"Novel",29.5,29.5
149,4,6,653,"Headlights",88,528
56,1,1,654,"Vacuum Cleaner",137.5,137.5
17,2,4,654,"Tablet",457.5,1830
1,3,3,654,"Skirt",47.79,143.37
95,1,4,655,"Conditioner",34.99,139.96
